CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
15385,39,1,316.88,3,1,2,6,🌱 Regular Buyers
15386,185,1,394.14,1,1,2,4,⚠️ At Risk / Lost
15388,269,1,140.54,1,1,1,3,⚠️ At Risk / Lost
15389,171,1,500.0,2,1,3,6,🌱 Regular Buyers
15392,4,4,1535.53,5,4,4,13,💎 Champions
15393,15,2,231.86,4,3,1,8,🌱 Regular Buyers
15394,9,4,2183.54,5,4,5,14,💎 Champions
15395,325,1,107.45,1,1,1,3,⚠️ At Risk / Lost
15396,112,1,288.18,2,1,2,5,⚠️ At Risk / Lost
15397,289,1,94.0,1,1,1,3,⚠️ At Risk / Lost
15398,15,2,1345.53,4,3,4,11,💼 Loyal Customers
15399,0,3,815.77,5,3,3,11,💼 Loyal Customers
15400,91,5,716.2,2,4,3,9,💼 Loyal Customers
15402,148,2,626.77,2,3,3,8,🌱 Regular Buyers
15405,188,1,349.1,1,1,2,4,⚠️ At Risk / Lost
15406,30,2,510.71,4,3,3,10,💼 Loyal Customers
15407,33,4,1046.74,3,4,4,11,💼 Loyal Customers
15408,263,1,267.18,1,1,2,4,⚠️ At Risk / Lost
15410,83,8,3450.84,2,5,5,12,💎 Champions
15411,25,4,1348.93,4,4,4,12,💎 Champions
15412,170,1,190.53,2,1,1,4,⚠️ At Risk / Lost
15414,9,3,774.9,5,3,3,11,💼 Loyal Customers
15415,312,1,559.61,1,1,3,5,⚠️ At Risk / Lost
15416,64,4,3984.32,3,4,5,12,💎 Champions
15417,84,1,508.8,2,1,3,6,🌱 Regular Buyers
15419,24,1,135.85999999999999,4,1,1,6,🌱 Regular Buyers
15421,58,4,950.36,3,4,4,11,💼 Loyal Customers
15422,322,2,97.7,1,3,1,5,⚠️ At Risk / Lost
15423,37,1,43.5,3,1,1,5,⚠️ At Risk / Lost
15424,253,2,383.34,1,3,2,6,🌱 Regular Buyers
15426,18,5,1404.07,4,4,4,12,💎 Champions
15427,32,3,1430.54,4,3,4,11,💼 Loyal Customers
15428,14,1,93.78,4,1,1,6,🌱 Regular Buyers
15429,26,2,397.35,4,3,2,9,💼 Loyal Customers
15432,22,1,171.19,4,1,1,6,🌱 Regular Buyers
15433,213,2,533.3,1,3,3,7,🌱 Regular Buyers
15434,7,5,1041.48,5,4,4,13,💎 Champions
15435,21,1,149.29,4,1,1,6,🌱 Regular Buyers
15436,11,3,1067.75,5,3,4,12,💎 Champions
15437,261,1,200.16,1,1,1,3,⚠️ At Risk / Lost
15438,130,1,156.58,2,1,1,4,⚠️ At Risk / Lost
15440,54,3,383.68,3,3,2,8,🌱 Regular Buyers
15442,248,1,594.0,1,1,3,5,⚠️ At Risk / Lost
15443,1,7,3213.59,5,5,5,15,💎 Champions
15444,8,2,1411.21,5,3,4,12,💎 Champions
15445,263,1,113.5,1,1,1,3,⚠️ At Risk / Lost
15447,330,1,155.17000000000002,1,1,1,3,⚠️ At Risk / Lost
15448,312,1,494.64,1,1,3,5,⚠️ At Risk / Lost
15449,25,3,974.52,4,3,4,11,💼 Loyal Customers
15450,29,1,429.84,4,1,2,7,🌱 Regular Buyers
15452,29,3,528.48,4,3,3,10,💼 Loyal Customers
15453,1,7,1371.77,5,5,4,14,💎 Champions
15454,361,1,179.1,1,1,1,3,⚠️ At Risk / Lost
15456,282,3,434.59,1,3,2,6,🌱 Regular Buyers
15457,261,1,237.07,1,1,1,3,⚠️ At Risk / Lost
15458,24,1,161.64,4,1,1,6,🌱 Regular Buyers
15460,353,1,214.26,1,1,1,3,⚠️ At Risk / Lost
15462,93,3,234.6,2,3,1,6,🌱 Regular Buyers
15463,28,1,126.14,4,1,1,6,🌱 Regular Buyers
15464,337,1,1044.65,1,1,4,6,🌱 Regular Buyers
15465,19,18,7354.62,4,5,5,14,💎 Champions
15466,84,1,334.53,2,1,2,5,⚠️ At Risk / Lost
15467,8,3,524.88,5,3,3,11,💼 Loyal Customers
15468,50,2,467.51,3,3,2,8,🌱 Regular Buyers
15469,49,2,538.55,3,3,3,9,💼 Loyal Customers
15471,1,1,454.48,5,1,2,8,🌱 Regular Buyers
15472,112,1,371.56,2,1,2,5,⚠️ At Risk / Lost
15473,13,7,1771.2,4,5,4,13,💎 Champions
15475,76,1,454.11,2,1,2,5,⚠️ At Risk / Lost
15478,39,2,1399.92,3,3,4,10,💼 Loyal Customers
15480,115,1,905.5,2,1,3,6,🌱 Regular Buyers
15482,15,12,10879.76,4,5,5,14,💎 Champions
15483,160,4,225.26,2,4,1,7,🌱 Regular Buyers
15484,0,4,3590.41,5,4,5,14,💎 Champions
15485,29,3,2564.5,4,3,5,12,💎 Champions
15488,92,1,91.32,2,1,1,4,⚠️ At Risk / Lost
15489,22,3,1134.28,4,3,4,11,💼 Loyal Customers
15491,94,6,3100.09,2,5,5,12,💎 Champions
15492,27,2,659.46,4,3,3,10,💼 Loyal Customers
15493,32,5,1953.41,4,4,4,12,💎 Champions
15494,20,2,1280.58,4,3,4,11,💼 Loyal Customers
15497,17,2,1262.2,4,3,4,11,💼 Loyal Customers
15498,2,27,13316.4,5,5,5,15,💎 Champions
15500,7,4,1131.56,5,4,4,13,💎 Champions
15502,15,12,10384.93,4,5,5,14,💎 Champions
15503,362,1,141.04,1,1,1,3,⚠️ At Risk / Lost
15504,80,1,52.83,2,1,1,4,⚠️ At Risk / Lost
15505,52,5,3610.96,3,4,5,12,💎 Champions
15506,22,3,972.08,4,3,4,11,💼 Loyal Customers
15507,171,1,475.86,2,1,2,5,⚠️ At Risk / Lost
15508,188,6,1000.27,1,5,4,10,💼 Loyal Customers
15510,330,1,250.0,1,1,2,4,⚠️ At Risk / Lost
15511,11,5,900.53,5,4,3,12,💎 Champions
15512,155,2,121.0,2,3,1,6,🌱 Regular Buyers
15513,32,19,14758.22,4,5,5,14,💎 Champions
15514,11,11,4023.7200000000003,5,5,5,15,💎 Champions
15516,44,3,62.43,3,3,1,7,🌱 Regular Buyers
15517,232,1,267.03,1,1,2,4,⚠️ At Risk / Lost
15518,63,8,1921.55,3,5,4,12,💎 Champions
15520,1,1,343.5,5,1,2,8,🌱 Regular Buyers
15521,39,8,3000.2,3,5,5,13,💎 Champions
15522,32,2,397.99,4,3,2,9,💼 Loyal Customers
15523,83,1,412.01,2,1,2,5,⚠️ At Risk / Lost
15524,24,1,440.0,4,1,2,7,🌱 Regular Buyers
15525,1,3,734.37,5,3,3,11,💼 Loyal Customers
15526,32,2,148.44,4,3,1,8,🌱 Regular Buyers
15527,18,8,2428.53,4,5,5,14,💎 Champions
15528,253,1,229.33,1,1,1,3,⚠️ At Risk / Lost
15529,22,11,3962.6,4,5,5,14,💎 Champions
15530,21,4,1497.31,4,4,4,12,💎 Champions
15531,7,2,1972.39,5,3,4,12,💎 Champions
15532,24,4,1564.73,4,4,4,12,💎 Champions
15533,18,3,807.57,4,3,3,10,💼 Loyal Customers
15535,172,4,502.9,2,4,3,9,💼 Loyal Customers
15537,162,1,110.92,2,1,1,4,⚠️ At Risk / Lost
15539,6,1,538.46,5,1,3,9,💼 Loyal Customers
15540,10,1,213.3,5,1,1,7,🌱 Regular Buyers
15541,113,1,85.13,2,1,1,4,⚠️ At Risk / Lost
15543,287,1,127.86,1,1,1,3,⚠️ At Risk / Lost
15544,8,9,3546.71,5,5,5,15,💎 Champions
15545,53,2,288.97,3,3,2,8,🌱 Regular Buyers
15547,6,14,4910.6,5,5,5,15,💎 Champions
15549,76,3,1681.46,2,3,4,9,💼 Loyal Customers
15550,3,4,575.63,5,4,3,12,💎 Champions
15551,36,1,436.06,3,1,2,6,🌱 Regular Buyers
15552,216,1,90.12,1,1,1,3,⚠️ At Risk / Lost
15553,59,1,428.93,3,1,2,6,🌱 Regular Buyers
15554,277,1,217.2,1,1,1,3,⚠️ At Risk / Lost
15555,11,16,4794.86,5,5,5,15,💎 Champions
15556,23,1,279.77,4,1,2,7,🌱 Regular Buyers
15557,28,1,468.90999999999997,4,1,2,7,🌱 Regular Buyers
15561,11,4,800.59,5,4,3,12,💎 Champions
15562,351,1,134.55,1,1,1,3,⚠️ At Risk / Lost
15563,21,4,1400.44,4,4,4,12,💎 Champions
15565,49,2,173.16,3,3,1,7,🌱 Regular Buyers
15567,18,1,186.01,4,1,1,6,🌱 Regular Buyers
15568,2,3,758.29,5,3,3,11,💼 Loyal Customers
15569,103,5,1375.71,2,4,4,10,💼 Loyal Customers
15570,6,12,4148.82,5,5,5,15,💎 Champions
15571,11,4,650.43,5,4,3,12,💎 Champions
15572,4,7,2533.42,5,5,5,15,💎 Champions
15573,31,2,591.19,4,3,3,10,💼 Loyal Customers
15574,177,4,675.64,2,4,3,9,💼 Loyal Customers
15576,37,1,921.37,3,1,3,7,🌱 Regular Buyers
15577,150,3,258.88,2,3,2,7,🌱 Regular Buyers
15578,161,1,127.10000000000001,2,1,1,4,⚠️ At Risk / Lost
15579,68,2,327.6,3,3,2,8,🌱 Regular Buyers
15581,120,13,3675.77,2,5,5,12,💎 Champions
15582,24,3,682.91,4,3,3,10,💼 Loyal Customers
15584,23,4,720.86,4,4,3,11,💼 Loyal Customers
15585,176,1,455.3,2,1,2,5,⚠️ At Risk / Lost
15587,49,4,913.6800000000001,3,4,3,10,💼 Loyal Customers
15589,255,3,478.53,1,3,2,6,🌱 Regular Buyers
15592,46,1,388.58,3,1,2,6,🌱 Regular Buyers
15593,70,1,199.8,3,1,1,5,⚠️ At Risk / Lost
15594,15,5,1771.78,4,4,4,12,💎 Champions
15596,100,5,1406.59,2,4,4,10,💼 Loyal Customers
15597,34,1,324.57,3,1,2,6,🌱 Regular Buyers
15598,52,1,240.68,3,1,1,5,⚠️ At Risk / Lost
15599,26,2,761.74,4,3,3,10,💼 Loyal Customers
15601,10,14,6776.56,5,5,5,15,💎 Champions
15602,7,9,1297.87,5,5,4,14,💎 Champions
15603,78,1,48.480000000000004,2,1,1,4,⚠️ At Risk / Lost
15604,51,1,216.39,3,1,1,5,⚠️ At Risk / Lost
15605,35,5,1198.23,3,4,4,11,💼 Loyal Customers
15606,60,9,2920.16,3,5,5,13,💎 Champions
15607,336,1,104.75999999999999,1,1,1,3,⚠️ At Risk / Lost
15608,27,4,1093.68,4,4,4,12,💎 Champions
15609,183,1,298.48,1,1,2,4,⚠️ At Risk / Lost
15610,51,1,112.46000000000001,3,1,1,5,⚠️ At Risk / Lost
15611,9,13,1591.45,5,5,4,14,💎 Champions
15612,35,2,195.15,3,3,1,7,🌱 Regular Buyers
15615,9,23,10399.74,5,5,5,15,💎 Champions
15618,32,4,776.85,4,4,3,11,💼 Loyal Customers
15619,10,1,336.4,5,1,2,8,🌱 Regular Buyers
15620,56,3,1553.18,3,3,4,10,💼 Loyal Customers
15621,3,4,1293.03,5,4,4,13,💎 Champions
15622,42,9,3709.56,3,5,5,13,💎 Champions
15623,140,1,301.03,2,1,2,5,⚠️ At Risk / Lost
15624,116,4,588.13,2,4,3,9,💼 Loyal Customers
15625,103,4,1534.26,2,4,4,10,💼 Loyal Customers
15626,74,2,675.8,2,3,3,8,🌱 Regular Buyers
15628,4,9,2870.24,5,5,5,15,💎 Champions
15630,44,2,1186.35,3,3,4,10,💼 Loyal Customers
15632,15,8,3285.31,4,5,5,14,💎 Champions
15634,16,1,243.55,4,1,1,6,🌱 Regular Buyers
15636,89,2,724.76,2,3,3,8,🌱 Regular Buyers
15637,52,1,223.35999999999999,3,1,1,5,⚠️ At Risk / Lost
15639,133,1,425.32,2,1,2,5,⚠️ At Risk / Lost
15640,3,15,12416.11,5,5,5,15,💎 Champions
15641,104,4,1887.2,2,4,4,10,💼 Loyal Customers
15643,191,3,664.0,1,3,3,7,🌱 Regular Buyers
15644,165,4,803.54,2,4,3,9,💼 Loyal Customers
15645,18,1,612.01,4,1,3,8,🌱 Regular Buyers
15646,157,3,447.64,2,3,2,7,🌱 Regular Buyers
15648,203,2,639.5,1,3,3,7,🌱 Regular Buyers
15649,335,2,816.0,1,3,3,7,🌱 Regular Buyers
15651,36,3,646.3,3,3,3,9,💼 Loyal Customers
15652,90,1,337.74,2,1,2,5,⚠️ At Risk / Lost
15653,92,2,877.44,2,3,3,8,🌱 Regular Buyers
15654,8,2,922.53,5,3,3,11,💼 Loyal Customers
15655,242,1,560.67,1,1,3,5,⚠️ At Risk / Lost
15656,44,4,748.5,3,4,3,10,💼 Loyal Customers
15657,22,1,30.0,4,1,1,6,🌱 Regular Buyers
15658,189,5,1024.1,1,4,4,9,💼 Loyal Customers
15659,43,1,306.45,3,1,2,6,🌱 Regular Buyers
15660,24,9,1600.86,4,5,4,13,💎 Champions
15661,316,2,309.8,1,3,2,6,🌱 Regular Buyers
15663,105,1,138.14,2,1,1,4,⚠️ At Risk / Lost
15664,50,1,386.43,3,1,2,6,🌱 Regular Buyers
15665,167,2,2222.21,2,3,5,10,💼 Loyal Customers
15667,39,1,301.32,3,1,2,6,🌱 Regular Buyers
15668,217,1,76.32,1,1,1,3,⚠️ At Risk / Lost
15669,39,4,684.34,3,4,3,10,💼 Loyal Customers
15670,296,1,173.05,1,1,1,3,⚠️ At Risk / Lost
15671,18,7,2657.13,4,5,5,14,💎 Champions
15673,87,4,2726.23,2,4,5,11,💼 Loyal Customers
15674,72,5,2446.6,2,4,5,11,💼 Loyal Customers
15675,80,3,323.69,2,3,2,7,🌱 Regular Buyers
15676,18,3,3435.7599999999998,4,3,5,12,💎 Champions
15677,48,1,657.23,3,1,3,7,🌱 Regular Buyers
15678,52,1,352.7,3,1,2,6,🌱 Regular Buyers
15679,23,4,781.28,4,4,3,11,💼 Loyal Customers
15680,8,3,1333.68,5,3,4,12,💎 Champions
15681,24,5,1426.16,4,4,4,12,💎 Champions
15683,116,1,193.75,2,1,1,4,⚠️ At Risk / Lost
15687,8,9,2993.1,5,5,5,15,💎 Champions
15689,119,2,254.1,2,3,2,7,🌱 Regular Buyers
15690,3,2,239.76,5,3,1,9,💼 Loyal Customers
15691,251,1,136.8,1,1,1,3,⚠️ At Risk / Lost
15692,27,1,191.04,4,1,1,6,🌱 Regular Buyers
15694,0,14,6479.4,5,5,5,15,💎 Champions
15695,266,2,409.98,1,3,2,6,🌱 Regular Buyers
15696,32,8,2711.11,4,5,5,14,💎 Champions
15699,17,1,309.65,4,1,2,7,🌱 Regular Buyers
15700,171,2,696.68,2,3,3,8,🌱 Regular Buyers
15701,1,4,1529.0,5,4,4,13,💎 Champions
15703,264,1,211.5,1,1,1,3,⚠️ At Risk / Lost
15704,139,4,2293.62,2,4,5,11,💼 Loyal Customers
15705,200,1,143.1,1,1,1,3,⚠️ At Risk / Lost
15706,63,4,1060.56,3,4,4,11,💼 Loyal Customers
15707,34,4,916.98,3,4,3,10,💼 Loyal Customers
15708,40,7,3235.25,3,5,5,13,💎 Champions
15709,283,1,133.25,1,1,1,3,⚠️ At Risk / Lost
15712,8,5,1072.36,5,4,4,13,💎 Champions
15713,142,2,356.7,2,3,2,7,🌱 Regular Buyers
15714,11,2,330.03,5,3,2,10,💼 Loyal Customers
15716,145,4,1101.11,2,4,4,10,💼 Loyal Customers
15717,233,1,150.3,1,1,1,3,⚠️ At Risk / Lost
15719,32,13,5030.07,4,5,5,14,💎 Champions
15720,23,1,598.73,4,1,3,8,🌱 Regular Buyers
15721,11,1,471.40000000000003,5,1,2,8,🌱 Regular Buyers
15722,35,5,2211.21,3,4,5,12,💎 Champions
15723,364,1,190.70000000000002,1,1,1,3,⚠️ At Risk / Lost
15724,200,2,218.25,1,3,1,5,⚠️ At Risk / Lost
15725,14,1,415.25,4,1,2,7,🌱 Regular Buyers
15727,16,7,5159.06,4,5,5,14,💎 Champions
15729,212,1,85.0,1,1,1,3,⚠️ At Risk / Lost
15730,65,3,1120.88,3,3,4,10,💼 Loyal Customers
15732,211,2,294.12,1,3,2,6,🌱 Regular Buyers
15733,282,1,162.3,1,1,1,3,⚠️ At Risk / Lost
15734,114,2,1339.45,2,3,4,9,💼 Loyal Customers
15737,14,8,1188.12,4,5,4,13,💎 Champions
15738,18,16,4812.42,4,5,5,14,💎 Champions
15739,65,1,449.12,3,1,2,6,🌱 Regular Buyers
15740,48,1,154.88,3,1,1,5,⚠️ At Risk / Lost
15743,15,4,775.96,4,4,3,11,💼 Loyal Customers
15744,77,1,34.8,2,1,1,4,⚠️ At Risk / Lost
15745,18,4,1094.59,4,4,4,12,💎 Champions
15746,133,1,196.88,2,1,1,4,⚠️ At Risk / Lost
15747,12,3,946.64,5,3,4,12,💎 Champions
15748,39,1,144.35999999999999,3,1,1,5,⚠️ At Risk / Lost
15749,234,3,44534.3,1,3,5,9,💼 Loyal Customers
15750,2,8,2463.05,5,5,5,15,💎 Champions
15752,39,7,2626.6,3,5,5,13,💎 Champions
15753,304,1,79.2,1,1,1,3,⚠️ At Risk / Lost
15754,50,3,458.57,3,3,2,8,🌱 Regular Buyers
15755,9,6,2364.25,5,5,5,15,💎 Champions
15756,60,4,528.01,3,4,3,10,💼 Loyal Customers
15757,65,2,714.42,3,3,3,9,💼 Loyal Customers
15758,24,1,205.25,4,2,1,7,🌱 Regular Buyers
15759,217,3,253.04,1,3,2,6,🌱 Regular Buyers
15762,64,2,583.75,3,3,3,9,💼 Loyal Customers
15763,31,2,1086.92,4,3,4,11,💼 Loyal Customers
15764,87,6,3279.97,2,5,5,12,💎 Champions
15766,63,1,315.06,3,2,2,7,🌱 Regular Buyers
15768,115,3,621.83,2,4,3,9,💼 Loyal Customers
15769,6,26,56252.72,5,5,5,15,💎 Champions
15773,5,1,635.6800000000001,5,2,3,10,💼 Loyal Customers
15774,68,1,270.8,3,2,2,7,🌱 Regular Buyers
15775,244,1,104.9,1,2,1,4,⚠️ At Risk / Lost
15776,132,1,241.62,2,2,1,5,⚠️ At Risk / Lost
15777,240,4,1047.1100000000001,1,4,4,9,💼 Loyal Customers
15780,183,3,475.28000000000003,1,4,2,7,🌱 Regular Buyers
15781,24,3,345.46,4,4,2,10,💼 Loyal Customers
15782,9,3,2614.74,5,4,5,14,💎 Champions
15783,10,1,246.3,5,2,1,8,🌱 Regular Buyers
15785,32,5,2328.97,4,4,5,13,💎 Champions
15786,45,3,4919.0,3,4,5,12,💎 Champions
15787,25,3,933.26,4,4,3,11,💼 Loyal Customers
15789,357,1,351.3,1,2,2,5,⚠️ At Risk / Lost
15790,9,1,218.75,5,2,1,8,🌱 Regular Buyers
15791,43,2,1612.69,3,3,4,10,💼 Loyal Customers
15793,14,3,965.61,4,4,4,12,💎 Champions
15795,149,1,610.01,2,2,3,7,🌱 Regular Buyers
15796,0,8,2708.61,5,5,5,15,💎 Champions
15797,112,4,2207.4,2,4,5,11,💼 Loyal Customers
15799,75,3,884.14,2,4,3,9,💼 Loyal Customers
15800,106,2,696.89,2,3,3,8,🌱 Regular Buyers
15801,45,3,1063.95,3,4,4,11,💼 Loyal Customers
15802,142,1,451.42,2,2,2,6,🌱 Regular Buyers
15803,50,1,415.82,3,2,2,7,🌱 Regular Buyers
15804,0,13,4206.39,5,5,5,15,💎 Champions
15805,22,17,5488.18,4,5,5,14,💎 Champions
15806,45,3,784.58,3,4,3,10,💼 Loyal Customers
15807,49,3,903.9,3,4,3,10,💼 Loyal Customers
15808,305,4,3651.27,1,4,5,10,💼 Loyal Customers
15809,35,5,515.77,3,4,3,10,💼 Loyal Customers
15810,78,4,1391.98,2,4,4,10,💼 Loyal Customers
15811,21,6,2218.62,4,5,5,14,💎 Champions
15812,106,5,1801.14,2,4,4,10,💼 Loyal Customers
15813,207,2,1303.91,1,3,4,8,🌱 Regular Buyers
15814,16,4,1945.33,4,4,4,12,💎 Champions
15815,63,5,2100.6,3,4,5,12,💎 Champions
15819,48,4,1905.45,3,4,4,11,💼 Loyal Customers
15820,319,1,206.98,1,2,1,4,⚠️ At Risk / Lost
15821,43,2,570.96,3,3,3,9,💼 Loyal Customers
15822,2,2,885.47,5,3,3,11,💼 Loyal Customers
15823,371,1,15.0,1,2,1,4,⚠️ At Risk / Lost
15825,171,1,532.94,2,2,3,7,🌱 Regular Buyers
15826,55,3,1654.31,3,4,4,11,💼 Loyal Customers
15827,72,14,1836.09,2,5,4,11,💼 Loyal Customers
15829,98,2,636.14,2,3,3,8,🌱 Regular Buyers
15830,37,1,576.0,3,2,3,8,🌱 Regular Buyers
15831,57,3,794.64,3,4,3,10,💼 Loyal Customers
15832,253,1,836.79,1,2,3,6,🌱 Regular Buyers
15834,69,4,2225.15,3,4,5,12,💎 Champions
15835,43,4,954.09,3,4,4,11,💼 Loyal Customers
15836,49,1,137.37,3,2,1,6,🌱 Regular Buyers
15837,64,1,391.98,3,2,2,7,🌱 Regular Buyers
15838,10,19,33643.08,5,5,5,15,💎 Champions
15839,32,3,1048.49,4,4,4,12,💎 Champions
15840,58,2,355.56,3,3,2,8,🌱 Regular Buyers
15841,72,4,1224.06,2,4,4,10,💼 Loyal Customers
15843,303,1,118.95,1,2,1,4,⚠️ At Risk / Lost
15844,45,1,130.74,3,2,1,6,🌱 Regular Buyers
15845,17,8,3711.77,4,5,5,14,💎 Champions
15847,37,2,389.27,3,3,2,8,🌱 Regular Buyers
15850,18,2,234.88,4,3,1,8,🌱 Regular Buyers
15852,186,2,160.71,1,3,1,5,⚠️ At Risk / Lost
15853,51,1,110.8,3,2,1,6,🌱 Regular Buyers
15854,3,12,2969.12,5,5,5,15,💎 Champions
15855,136,5,712.24,2,4,3,9,💼 Loyal Customers
15856,3,27,16143.64,5,5,5,15,💎 Champions
15857,18,1,297.0,4,2,2,8,🌱 Regular Buyers
15858,15,5,1427.57,4,4,4,12,💎 Champions
15860,40,8,965.16,3,5,4,12,💎 Champions
15861,11,8,3146.92,5,5,5,15,💎 Champions
15862,7,4,832.88,5,4,3,12,💎 Champions
15863,25,2,68.84,4,3,1,8,🌱 Regular Buyers
15864,21,6,1936.32,4,5,4,13,💎 Champions
15865,40,3,895.13,3,4,3,10,💼 Loyal Customers
15866,100,1,211.89,2,2,1,5,⚠️ At Risk / Lost
15867,4,15,3810.14,5,5,5,15,💎 Champions
15869,276,2,149.64,1,3,1,5,⚠️ At Risk / Lost
15870,32,1,351.44,4,2,2,8,🌱 Regular Buyers
15872,14,2,316.25,4,3,2,9,💼 Loyal Customers
15874,63,7,4405.88,3,5,5,13,💎 Champions
15877,1,2,490.33,5,3,3,11,💼 Loyal Customers
15880,368,1,329.03,1,2,2,5,⚠️ At Risk / Lost
15881,311,5,501.39,1,4,3,8,🌱 Regular Buyers
15882,198,4,516.36,1,4,3,8,🌱 Regular Buyers
15883,1,2,396.48,5,3,2,10,💼 Loyal Customers
15885,92,3,379.35,2,4,2,8,🌱 Regular Buyers
15886,59,1,181.09,3,2,1,6,🌱 Regular Buyers
15888,80,1,168.31,2,2,1,5,⚠️ At Risk / Lost
15889,156,2,420.07,2,3,2,7,🌱 Regular Buyers
15891,226,1,511.68,1,2,3,6,🌱 Regular Buyers
15894,252,2,258.25,1,3,2,6,🌱 Regular Buyers
15895,149,1,179.17,2,2,1,5,⚠️ At Risk / Lost
15897,193,2,208.59,1,3,1,5,⚠️ At Risk / Lost
15898,0,5,1383.83,5,4,4,13,💎 Champions
15899,368,1,56.25,1,2,1,4,⚠️ At Risk / Lost
15900,23,1,337.28,4,2,2,8,🌱 Regular Buyers
15901,16,3,351.73,4,4,2,10,💼 Loyal Customers
15903,9,7,5126.76,5,5,5,15,💎 Champions
15904,7,1,164.68,5,2,1,8,🌱 Regular Buyers
15906,19,7,1567.69,4,5,4,13,💎 Champions
15907,3,3,882.72,5,4,3,12,💎 Champions
15909,173,1,191.94,2,2,1,5,⚠️ At Risk / Lost
15910,0,8,1228.88,5,5,4,14,💎 Champions
15912,177,2,264.62,2,3,2,7,🌱 Regular Buyers
15916,15,8,1502.86,4,5,4,13,💎 Champions
15917,247,1,123.1,1,2,1,4,⚠️ At Risk / Lost
15918,190,2,334.23,1,3,2,6,🌱 Regular Buyers
15919,19,2,525.69,4,3,3,10,💼 Loyal Customers
15920,153,4,167.5,2,4,1,7,🌱 Regular Buyers
15921,172,1,323.03000000000003,2,2,2,6,🌱 Regular Buyers
15922,372,1,369.5,1,2,2,5,⚠️ At Risk / Lost
15923,372,1,127.08,1,2,1,4,⚠️ At Risk / Lost
15925,193,1,207.15,1,2,1,4,⚠️ At Risk / Lost
15930,66,1,426.63,3,2,2,7,🌱 Regular Buyers
15932,3,8,2495.87,5,5,5,15,💎 Champions
15933,20,3,1107.46,4,4,4,12,💎 Champions
15935,238,2,416.86,1,3,2,6,🌱 Regular Buyers
15937,63,1,145.35,3,2,1,6,🌱 Regular Buyers
15938,111,5,404.58,2,4,2,8,🌱 Regular Buyers
15939,89,15,6115.01,2,5,5,12,💎 Champions
15940,310,1,35.8,1,2,1,4,⚠️ At Risk / Lost
15942,133,1,337.44,2,2,2,6,🌱 Regular Buyers
15944,276,1,325.1,1,2,2,5,⚠️ At Risk / Lost
15945,364,1,181.0,1,2,1,4,⚠️ At Risk / Lost
15947,82,1,1708.24,2,2,4,8,🌱 Regular Buyers
15948,7,2,955.24,5,3,4,12,💎 Champions
15949,16,2,364.71999999999997,4,3,2,9,💼 Loyal Customers
15950,31,4,1744.71,4,4,4,12,💎 Champions
15951,8,2,708.22,5,3,3,11,💼 Loyal Customers
15952,33,4,781.91,3,4,3,10,💼 Loyal Customers
15953,14,8,1657.28,4,5,4,13,💎 Champions
15955,23,14,4416.26,4,5,5,14,💎 Champions
15957,31,1,428.89,4,2,2,8,🌱 Regular Buyers
15958,73,1,104.35000000000001,2,2,1,5,⚠️ At Risk / Lost
15963,19,2,470.76,4,3,2,9,💼 Loyal Customers
15965,16,4,808.87,4,4,3,11,💼 Loyal Customers
15967,22,2,397.68,4,3,2,9,💼 Loyal Customers
15969,2,3,666.1,5,4,3,12,💎 Champions
15970,303,1,314.09999999999997,1,2,2,5,⚠️ At Risk / Lost
15971,17,12,4199.85,4,5,5,14,💎 Champions
15973,366,1,307.82,1,2,2,5,⚠️ At Risk / Lost
15974,38,7,3442.15,3,5,5,13,💎 Champions
15975,83,1,371.01,2,2,2,6,🌱 Regular Buyers
15976,164,2,427.64,2,3,2,7,🌱 Regular Buyers
15977,16,2,1054.73,4,3,4,11,💼 Loyal Customers
15978,76,1,1098.78,2,2,4,8,🌱 Regular Buyers
15980,88,3,2398.86,2,4,5,11,💼 Loyal Customers
15981,24,8,3408.48,4,5,5,14,💎 Champions
15983,21,4,1465.1200000000001,4,4,4,12,💎 Champions
15984,2,10,2780.63,5,5,5,15,💎 Champions
15985,122,2,1142.42,2,3,4,9,💼 Loyal Customers
15986,29,1,168.12,4,2,1,7,🌱 Regular Buyers
15987,11,7,1432.77,5,5,4,14,💎 Champions
15988,18,1,156.78,4,2,1,7,🌱 Regular Buyers
15990,43,2,792.11,3,3,3,9,💼 Loyal Customers
15992,3,1,41.989999999999995,5,2,1,8,🌱 Regular Buyers
15993,8,7,2777.67,5,5,5,15,💎 Champions
15994,54,1,414.27,3,2,2,7,🌱 Regular Buyers
15996,87,6,1032.58,2,5,4,11,💼 Loyal Customers
15998,36,5,3080.22,3,4,5,12,💎 Champions
16000,2,3,12393.7,5,4,5,14,💎 Champions
16003,29,5,2735.37,4,4,5,13,💎 Champions
16005,11,4,578.71,5,4,3,12,💎 Champions
16006,210,1,101.4,1,2,1,4,⚠️ At Risk / Lost
16007,47,4,1693.81,3,4,4,11,💼 Loyal Customers
16008,23,3,478.78,4,4,2,10,💼 Loyal Customers
16009,21,4,972.11,4,4,4,12,💎 Champions
16010,245,3,392.4,1,4,2,7,🌱 Regular Buyers
16011,7,16,3352.96,5,5,5,15,💎 Champions
16012,34,3,1415.29,3,4,4,11,💼 Loyal Customers
16013,3,47,37130.6,5,5,5,15,💎 Champions
16014,37,3,646.83,3,4,3,10,💼 Loyal Customers
